578.0 0.0163397 0.0 0.0395431 0.3059 0.000896 2.3
579.0 0.0166478 0.0 0.0384569 0.3039 0.0009238 2.3
580.0 0.0169452 0.0 0.037412 0.3019 0.000952 2.3
581.0 0.0172407 0.0 0.0362003 0.2999 0.0009745 2.3
582.0 0.0175269 0.0 0.0350426 0.2979 0.001 2.3
583.0 0.0178005 0.0 0.0339189 0.2959 0.001037 2.3
584.0 0.0180658 0.0 0.0328458 0.294 0.001079 2.3
585.0 0.0183248 0.0 0.0317012 0.292 0.001119 2.3
586.0 0.0185679 0.0 0.0306065 0.29 0.001159 2.3
587.0 0.0188 0.0 0.0296161 0.2881 0.001204 2.3
588.0 0.0190186 0.0 0.0286652 0.2861 0.001253 2.3
589.0 0.0192278 0.0 0.0277151 0.2841 0.001304 2.3
590.0 0.0194191 0.0 0.0268029 0.2821 0.001356 2.3
591.0 0.0195991 0.0 0.0259512 0.2803 0.001408 2.3
592.0 0.0197663 0.0 0.0251335 0.2784 0.001459 2.3
593.0 0.0199222 0.0 0.0242929 0.2766 0.00151 2.3
594.0 0.0200656 0.0 0.0234865 0.2747 0.001567 2.3
595.0 0.0201988 0.0 0.0226866 0.2728 0.001635 2.3
596.0 0.0203266 0.0 0.0219176 0.271 0.0017 2.3
597.0 0.0204577 0.0 0.0210849 0.2691 0.001758 2.3
598.0 0.0205849 0.0 0.0202843 0.2673 0.00186 2.3
599.0 0.0207154 0.0 0.0194972 0.2654 0.002042 2.3
600.0 0.020854 0.0 0.0187401 0.2636 0.002224 2.3
601.0 0.0210068 0.0 0.017977 0.2618 0.002323 2.3
602.0 0.0211716 0.0 0.0172421 0.2601 0.002366 2.3
603.0 0.0213477 0.0 0.0166044 0.2584 0.0024 2.3
604.0 0.0215458 0.0 0.015987 0.2566 0.002448 2.3
605.0 0.0217636 0.0 0.0154096 0.2549 0.002519 2.3
606.0 0.0220033 0.0 0.0148447 0.2532 0.002587 2.3
607.0 0.022268 0.0 0.0143173 0.2515 0.002629 2.3
608.0 0.0225525 0.0 0.0138003 0.2497 0.002653 2.3
609.0 0.0228594 0.0 0.0132952 0.248 0.002674 2.3
610.0 0.0231769 0.0 0.0128011 0.2463 0.002691 2.3
611.0 0.0235022 0.0 0.0123363 0.2447 0.002704 2.3
612.0 0.0238419 0.0 0.0118837 0.2431 0.002715 2.3
613.0 0.0241985 0.0 0.0113936 0.2414 0.002727 2.3
614.0 0.024561 0.0 0.0109184 0.2398 0.00274 2.3
615.0 0.024917 0.0 0.0104635 0.2382 0.002753 2.3
616.0 0.0252691 0.0 0.0100219 0.2366 0.002764 2.3
617.0 0.0256167 0.0 0.00958084 0.235 0.002775 2.3
618.0 0.0259503 0.0 0.00915534 0.2334 0.002785 2.3
619.0 0.0262545 0.0 0.00877663 0.2318 0.002797 2.3
620.0 0.0265303 0.0 0.00841103 0.2302 0.00281 2.3
621.0 0.0267861 0.0 0.00805235 0.2288 0.002824 2.3
622.0 0.0270098 0.0 0.00770727 0.2273 0.002839 2.3
623.0 0.0272066 0.0 0.00737548 0.2258 0.002854 2.3
624.0 0.0273792 0.0 0.00705665 0.2244 0.002868 2.3
625.0 0.0275228 0.0 0.00675045 0.2229 0.002881 2.3
626.0 0.0276449 0.0 0.00645657 0.2215 0.002893 2.3
627.0 0.0277392 0.0 0.00617467 0.22 0.002907 2.3
628.0 0.0278211 0.0 0.00590444 0.2185 0.002922 2.3
629.0 0.0278951 0.0 0.00564554 0.2171 0.002938 2.3
630.0 0.0279776 0.0 0.00539765 0.2156 0.002955 2.3
631.0 0.0280723 0.0 0.00516045 0.2143 0.002972 2.3
632.0 0.0281944 0.0 0.00493362 0.2129 0.002988 2.3
633.0 0.0283603 0.0 0.00471682 0.2115 0.003 2.3
634.0 0.0285729 0.0 0.00450973 0.2102 0.003011 2.3
635.0 0.028846 0.0 0.00431204 0.2088 0.003023 2.3
636.0 0.0291814 0.0 0.00412341 0.2074 0.003038 2.3
637.0 0.0295993 0.0 0.00394352 0.2061 0.003057 2.3
638.0 0.0300771 0.0 0.00377204 0.2047 0.003076 2.3
639.0 0.0306343 0.0 0.00360865 0.2033 0.003094 2.3
640.0 0.0312475 0.0 0.00345303 0.202 0.003111 2.3
641.0 0.0319268 0.0 0.00330485 0.2007 0.003127 2.3
642.0 0.0326585 0.0 0.00316378 0.1994 0.003144 2.3
643.0 0.0334412 0.0 0.00302951 0.1981 0.003162 2.3
644.0 0.0342546 0.0 0.0029017 0.1968 0.003181 2.3
645.0 0.0351007 0.0 0.00278004 0.1955 0.003202 2.3
646.0 0.0359489 0.0 0.00266419 0.1942 0.003223 2.3
647.0 0.0367793 0.0 0.00255383 0.1929 0.003242 2.3
648.0 0.037588 0.0 0.00244865 0.1916 0.003263 2.3
649.0 0.0383232 0.0 0.0023483 0.1903 0.003289 2.3
650.0 0.0390136 0.0 0.00225247 0.189 0.003315 2.3
